City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
348,hunedoara,45.75,22.9,29.306,61,13,0.82,RO,1720327271
349,habo,57.9119,14.0744,28.561,94,20,12.35,SE,1720327272
350,balikpapan,-1.2675,116.8289,29.77,100,40,2.57,ID,1720327274
351,happy valley-goose bay,53.3168,-60.3315,28.631999999999998,62,20,3.09,CA,1720327275
352,maragogi,-9.0122,-35.2225,29.691000000000003,89,26,2.38,BR,1720327276
353,duong dong,10.2167,103.9667,30.514999999999997,74,40,3.6,VN,1720327279
354,gorontalo,0.5412,123.0595,30.106,87,79,2.8,ID,1720327280
355,al mishkhab,31.8042,44.4911,30.621,18,0,5.93,IQ,1720327281
356,flying fish cove,-10.4217,105.6791,29.997000000000003,89,100,5.14,CX,1720327282
357,yarega,63.4354,53.5765,29.32,85,61,3.45,RU,1720327163
358,tottori,35.5,134.2333,30.519,66,75,2.57,JP,1720327284
359,kaduy,59.2,37.15,29.129,63,7,3.03,RU,1720327286
360,smithers,54.7804,-127.1743,29.732999999999997,38,0,3.6,CA,1720327203
361,bel ombre,-4.6167,55.4167,30.006,83,40,1.54,SC,1720327290
362,vila velha,-20.3297,-40.2925,29.512,88,40,3.09,BR,1720327292
363,ashtabula,41.7001,-80.7665,29.246,90,0,0.0,US,1720327293
364,vilyuysk,63.7553,121.6247,29.655,40,100,2.01,RU,1720327294
365,luanda,-8.8368,13.2343,29.615,78,75,1.54,AO,1720327296
366,namrup,27.1833,95.3333,30.01,84,100,1.34,IN,1720327297
367,lhokseumawe,5.1801,97.1507,30.276,69,91,4.02,ID,1720327298
368,sharm el-sheikh,27.8518,34.305,30.223000000000003,61,0,5.14,EG,1720327300
369,santa cruz,-17.8,-63.1667,28.985000000000003,39,75,3.6,BO,1720327301
370,youkounkoun,12.5333,-13.1333,29.695,96,100,1.92,GN,1720327303
371,lubao,14.9167,120.55,30.619,73,99,1.49,PH,1720327304
372,st ives,50.2086,-5.4875,28.514999999999997,82,94,6.72,GB,1720327305
373,gebeit,21.0667,36.3167,30.587,26,100,1.23,SD,1720327306
374,pacocha,-17.5833,-71.3333,28.851999999999997,88,79,0.66,PE,1720327308
375,calama,-22.4667,-68.9333,27.542,35,0,3.09,CL,1720327309
376,salalah,17.0151,54.0924,30.02,94,100,1.03,OM,1720327310
377,amahai,-3.3333,128.9167,29.926,85,91,2.59,ID,1720327312
378,thinadhoo,0.5333,72.9333,30.176,72,84,3.21,MV,1720327313
379,fortaleza,-3.7227,-38.5247,29.938,89,75,2.57,BR,1720327314
380,dudinka,69.4058,86.1778,29.360000000000003,47,23,10.0,RU,1720327315
381,mahibadhoo,3.7833,72.9667,30.169,72,99,3.08,MV,1720327317
382,kavieng,-2.5744,150.7967,30.135,78,98,6.75,PG,1720327318
383,promyshlennaya,54.9159,85.6385,29.768,72,98,1.66,RU,1720327319
384,la passe,45.5549,-0.8967,28.327999999999996,65,78,1.36,FR,1720327321
385,cordoba,-31.4135,-64.1811,27.689999999999998,50,0,2.57,AR,1720327151
386,sao joao da barra,-21.6403,-41.0511,29.256,92,5,2.59,BR,1720327323
387,howrah,22.5892,88.3103,30.514999999999997,79,40,3.09,IN,1720327324
388,nguigmi,14.2495,13.1092,30.130000000000003,66,82,5.21,NE,1720327326
389,chandler,33.3062,-111.8412,31.352999999999998,20,0,2.57,US,1720327105
390,muscat,23.6139,58.5922,31.116000000000003,28,100,2.46,OM,1720327331
391,sorong,-0.8833,131.25,30.112000000000002,74,74,3.42,ID,1720327332
392,prokudskoye,55.0089,82.4574,29.708,64,20,3.0,RU,1720327333
393,kupino,54.3663,77.2981,29.615,73,66,4.8,RU,1720327335
394,west sayville,40.7279,-73.0976,29.762,95,100,4.12,US,1720327337
395,richards bay,-28.783,32.0377,28.583,51,2,5.11,ZA,1720327338
396,puerto el triunfo,13.2833,-88.55,29.807,93,100,2.15,SV,1720327340
397,punta del este,-34.9667,-54.95,27.756999999999998,93,0,0.0,UY,1720327341
398,lionel town,17.8101,-77.2406,30.208999999999996,90,100,4.96,JM,1720327342
399,warwick,41.7001,-71.4162,29.75,91,100,2.06,US,1720327344
400,urzhar,47.093,81.6294,29.968,36,99,3.0,KZ,1720327346
401,huetamo de nunez,18.5833,-100.8833,29.869,78,23,0.52,MX,1720327348
402,kralendijk,12.15,-68.2667,30.07,87,38,9.66,BQ,1720327349
403,kerikeri,-35.2268,173.9474,28.699,80,46,3.13,NZ,1720327351
404,aars,56.804,9.5144,28.692,86,86,9.29,DK,1720327353
405,ratangarh,28.0833,74.6,30.669,54,91,5.48,IN,1720327355
406,mujiayingzi,42.1167,118.7833,30.014,41,99,4.14,CN,1720327356
407,yabelo,4.8833,38.0833,28.881999999999998,81,98,2.08,ET,1720327357
408,lockhart,28.6194,-81.4426,30.151,79,0,2.06,US,1720327359
409,barrancabermeja,7.0653,-73.8547,29.644,93,92,0.28,CO,1720327361
410,beloyarskiy,63.7119,66.6722,29.625,46,30,1.35,RU,1720327362
411,nyborg,55.3127,10.7896,28.7,80,7,7.82,DK,1720327363
412,ambikapur,23.1167,83.2,30.476999999999997,52,100,3.2,IN,1720327364
413,la ronge,55.1001,-105.2842,29.429000000000002,52,75,2.57,CA,1720327365
414,monrovia,6.3005,-10.7969,29.802,86,100,4.87,LR,1720327088
415,portland,45.5234,-122.6762,30.177999999999997,47,0,0.45,US,1720327075
416,nadym,65.5333,72.5167,28.933999999999997,39,2,6.54,RU,1720327216
417,south hedland,-20.4089,118.5983,29.711000000000002,25,5,5.14,AU,1720327371
418,lutsk,50.7593,25.3424,29.238,73,43,6.62,UA,1720327372
419,cabo san lucas,22.8909,-109.9124,30.176,71,98,3.58,MX,1720327152
420,macea,46.3833,21.3,29.692,59,11,1.6,RO,1720327375
421,mesudiye,40.4625,37.7725,28.911,94,97,2.08,TR,1720327376
422,ghat,24.9647,10.1728,30.189999999999998,25,0,0.58,LY,1720327378
423,palmares do sul,-30.2578,-50.5097,28.331,93,100,3.1,BR,1720327379
424,timimoun,29.2639,0.231,31.036,12,56,2.06,DZ,1720327380
425,sanctuary point,-35.1114,150.629,28.801,73,83,3.48,AU,1720327382
426,ballina,-28.8667,153.5667,29.192,73,88,4.14,AU,1720327383
427,puerto maldonado,-12.6,-69.1833,29.617,77,62,1.13,PE,1720327384
428,fumel,44.4986,0.9651,28.369999999999997,82,89,1.07,FR,1720327385
429,laojunmiao,39.8333,97.7333,29.464999999999996,36,100,4.94,CN,1720327386
430,langepas,61.2544,75.2124,29.222,45,46,5.23,RU,1720327388
431,nema,57.5067,50.5011,29.226,73,89,6.01,RU,1720327390
432,belabo,4.9333,13.3,29.28,100,99,0.93,CM,1720327391
433,turpan,42.9333,89.1667,30.387999999999998,37,43,1.25,CN,1720327392
434,belmonte,-15.8631,-38.8828,29.51,81,10,1.86,BR,1720327394
435,port arthur,38.8,121.2667,30.326999999999998,82,100,1.24,CN,1720327395
436,horta,38.5333,-28.6333,29.372000000000003,89,20,1.79,PT,1720327396
437,axim,4.8699,-2.2405,29.746,91,100,3.55,GH,1720327397
438,parkes,-33.1333,148.1833,28.835,52,100,2.78,AU,1720327398
439,koulikoro,14.0,-7.75,30.006,58,100,2.25,ML,1720327400
440,freeport,40.6576,-73.5832,29.992,90,20,2.57,US,1720327401
441,torghay,49.6339,63.4981,29.820999999999998,51,68,7.52,KZ,1720327402
442,kuching,1.55,110.3333,30.32,64,20,3.6,MY,1720327404
443,buka,40.8108,69.1986,30.599,20,0,2.37,UZ,1720327405
444,santa elena de uairen,4.6167,-61.1333,29.160000000000004,90,89,0.58,VE,1720327406
445,cabedelo,-6.9811,-34.8339,29.752,87,74,3.99,BR,1720327408
446,aghstafa,41.1189,45.4539,30.145,46,76,1.51,AZ,1720327409
447,nyurba,63.2842,118.3319,29.781,45,87,3.16,RU,1720327410
448,bor,56.3567,44.0669,29.311,54,2,2.49,RU,1720327341
449,mili,6.0815,171.735,30.201999999999998,75,81,6.12,MH,1720327412
450,pandan,14.0453,124.1694,30.381999999999998,66,55,3.94,PH,1720327414
451,kanchanaburi,14.6333,99.1,30.335,67,53,1.11,TH,1720327415
452,tadine,-21.55,167.8833,29.293,63,100,8.39,NC,1720327416
453,vorgashor,67.5833,63.95,29.287,58,98,4.93,RU,1720327419
454,pizarro,4.9533,-77.366,29.887,87,97,1.53,CO,1720327420
455,monchegorsk,67.9397,32.8739,28.778,71,21,6.05,RU,1720327421
456,chihuahua,28.5,-106.0,29.661,66,95,3.09,MX,1720327081
457,vera,-29.4593,-60.2126,28.098000000000003,55,99,3.6,AR,1720327425
458,las varillas,-31.8721,-62.7195,27.74,36,26,2.43,AR,1720327427
459,trairi,-3.2778,-39.2689,29.752,86,76,3.35,BR,1720327428
460,shanyang,26.6702,119.2051,30.586000000000002,39,3,3.05,CN,1720327430
461,cannonvale,-20.2833,148.7,29.625,75,49,8.43,AU,1720327431
462,betio village,1.358,172.9211,30.017000000000003,81,100,1.71,KI,1720327432
463,broken hill,-31.95,141.4333,28.387,92,100,10.98,AU,1720327434
464,klyuchi,52.2667,79.1667,29.943,46,64,2.82,RU,1720327435
465,lorengau,-2.0226,147.2712,29.817,94,100,2.81,PG,1720327436
466,port saint john's,-31.6229,29.5448,28.663999999999998,37,67,3.36,ZA,1720327437
467,sarykemer,43.0,71.5,29.986,28,79,6.03,KZ,1720327439
468,nalut,30.3333,10.85,29.818,35,0,4.75,LY,1720327440
469,oberviechtach,49.4667,12.4167,28.744999999999997,99,100,0.9,DE,1720327441
470,benguela,-12.5763,13.4055,29.197000000000003,88,11,0.18,AO,1720327443
471,ziro,27.6333,93.8333,28.856,93,99,1.15,IN,1720327444
472,la'ie,21.6477,-157.9253,30.012999999999998,75,88,3.58,US,1720327445
473,vadamadurai,10.4667,78.0833,30.438,51,100,3.18,IN,1720327446
474,kattivakkam,13.2167,80.3167,30.612000000000002,68,100,5.23,IN,1720327448
475,loango,-4.6719,11.8312,29.595999999999997,88,20,2.06,CG,1720327449
476,takoradi,4.8845,-1.7554,29.725,92,99,3.22,GH,1720327451
477,terra santa,-2.1042,-56.4869,29.866000000000003,74,65,1.39,BR,1720327452
478,lys'va,58.1086,57.8053,29.711000000000002,53,80,1.79,RU,1720327453
479,sainte-marie,-20.8968,55.5496,29.622000000000003,70,0,4.12,RE,1720327456
480,tobruk,32.0836,23.9764,29.785000000000004,73,0,4.02,LY,1720327458
481,carbonear,47.7332,-53.2148,28.912,89,100,4.93,CA,1720327459
482,bac lieu,9.285,105.7244,30.374000000000002,65,99,4.25,VN,1720327461
483,nogliki,51.8333,143.1667,28.622000000000003,87,92,5.15,RU,1720327462
484,carutapera,-1.195,-46.02,29.766000000000002,88,26,2.6,BR,1720327463
485,mahanoro,-19.9,48.8,29.291000000000004,76,1,2.0,MG,1720327464
486,egilsstadir,65.2653,-14.3948,27.839999999999996,84,100,1.78,IS,1720327465
487,hamirpur,25.95,80.15,30.558,62,96,3.04,IN,1720327467
488,dryden,49.7833,-92.7503,29.231,72,0,2.06,CA,1720327468
489,namtsy,62.7161,129.6658,29.662,34,23,2.01,RU,1720327470
490,mahanje,-9.9333,35.3333,28.794999999999998,66,6,0.35,TZ,1720327473
491,bubaque,11.2833,-15.8333,29.991000000000003,82,100,6.49,GW,1720327474
492,norilsk,69.3535,88.2027,29.391000000000002,49,29,6.9,RU,1720327238
493,chumphon,10.3333,98.8333,30.326999999999998,61,96,3.76,TH,1720327477
494,ulanhot,46.0833,122.0833,30.502,41,100,3.3,CN,1720327478
495,noshiro,40.2039,140.0242,29.761000000000003,98,100,7.15,JP,1720327479
496,atherton,53.5237,-2.4935,28.451999999999998,92,100,0.45,GB,1720327481
497,shush,32.1942,48.2436,31.272000000000002,10,7,0.48,IR,1720327482
498,chernyshevsk,52.5243,117.0174,30.531,23,0,3.85,RU,1720327483
499,borzya,50.3833,116.5167,30.481,33,100,2.26,RU,1720327486
500,geraldton,-28.7667,114.6,29.238,82,75,5.14,AU,1720327487
501,sao felix do xingu,-6.6447,-51.995,29.339,55,8,0.71,BR,1720327488
502,acapulco de juarez,16.8634,-99.8901,30.205000000000002,79,20,4.12,MX,1720327490
503,achinsk,56.2694,90.4993,29.804000000000002,65,94,2.08,RU,1720327491
504,vernon,50.2581,-119.2691,29.788999999999998,35,0,0.51,CA,1720327203
505,maraba,-5.3686,-49.1178,29.725,88,0,1.03,BR,1720327493
506,oboyan',51.2098,36.2792,29.208,55,0,4.91,RU,1720327495
507,qulsary,46.9531,54.0198,30.627,31,3,5.62,KZ,1720327496
508,samarinda,-0.5,117.15,29.654000000000003,99,100,1.09,ID,1720327497
509,lompoc,34.6391,-120.4579,29.26,95,100,2.57,US,1720327499
510,kavaratti,10.5669,72.642,30.105,84,93,6.16,IN,1720327500
511,walvis bay,-22.9575,14.5053,28.568,87,0,1.03,NA,1720327501
512,oum hadjer,13.2954,19.6966,29.945,62,100,5.29,TD,1720327502
513,ankazoabo,-22.2833,44.5167,28.921,76,0,1.39,MG,1720327504
514,cururupu,-1.8283,-44.8683,29.589999999999996,95,15,0.5,BR,1720327505
515,puerto del rosario,28.5004,-13.8627,29.401,73,100,8.75,ES,1720327506
516,kuta,-8.7233,115.1723,30.212,79,20,7.2,ID,1720327508
517,tomatlan,19.9333,-105.25,29.817,90,98,1.61,MX,1720327509
518,tsiombe,-25.3,45.4833,29.085,78,0,3.74,MG,1720327511
519,waitara,-38.925,174.25,28.676,82,72,8.45,NZ,1720327512
520,bokoro,12.3807,17.0568,29.839999999999996,69,100,7.26,TD,1720327513
521,umluj,25.0213,37.2685,30.481,57,71,0.85,SA,1720327514
522,hiratacho,35.4333,132.8167,30.616000000000003,66,75,12.86,JP,1720327515
523,delijan,33.9905,50.6838,30.256,16,32,4.33,IR,1720327517
524,enoch,37.7733,-113.0244,29.829,11,0,2.57,US,1720327519
525,san mariano,7.5,126.0,30.189,81,99,0.32,PH,1720327520
526,prince george,53.9166,-122.753,29.483999999999998,52,0,1.03,CA,1720327503
527,zyryanskoye,56.8306,86.6258,29.288999999999998,86,99,4.51,RU,1720327522
528,sittwe,20.15,92.9,30.224,79,90,5.34,MM,1720327525
529,harper,4.375,-7.7169,29.754,84,100,4.53,LR,1720327526
530,nurlat,54.4277,50.8051,29.534,79,51,6.74,RU,1720327528
531,kuqa,41.7278,82.9364,30.125999999999998,22,0,1.1,CN,1720327529
532,sao felipe,-14.8167,-41.3833,29.417,84,91,1.65,BR,1720327530
533,semey,50.4111,80.2275,29.826999999999998,53,0,4.0,KZ,1720327531
534,staunton,38.1496,-79.0717,29.621,82,0,0.0,US,1720327533
535,novodvinsk,64.4165,40.8122,29.000999999999998,60,0,4.16,RU,1720327534
536,eydhafushi,5.1033,73.0708,30.172000000000004,78,100,3.97,MV,1720327535
537,staraya russa,57.9944,31.3608,29.220999999999997,76,84,4.84,RU,1720327537
538,heunghae,36.1125,129.3522,30.474,63,98,4.78,KR,1720327538
539,muro del alcoy,38.7812,-0.4361,29.548000000000002,94,85,1.34,ES,1720327539
540,oujda-angad,34.6805,-1.9076,29.05,48,0,1.03,MA,1720327540
541,antsiranana,-12.2787,49.2917,29.657,60,40,3.09,MG,1720327542
542,kailua-kona,19.6406,-155.9956,29.702999999999996,90,31,2.33,US,1720327543
543,altamira,-3.2033,-52.2064,29.546,72,21,0.42,BR,1720327544
544,lensk,60.7253,114.9278,30.0,26,92,4.51,RU,1720327546
545,ostrach,47.95,9.3833,28.543,88,100,0.82,DE,1720327547
546,piedras negras,28.7,-100.5167,30.262,67,58,8.57,MX,1720327548
547,alotau,-10.3069,150.4462,29.927999999999997,75,88,3.74,PG,1720327550
548,pauini,-7.7136,-66.9764,29.52,98,77,0.94,BR,1720327551
549,retreat,38.8245,-85.8533,29.389,94,23,1.96,US,1720327553
550,bizhbulyak,53.6967,54.2642,29.736,66,0,2.76,RU,1720327554
551,kidatu,-7.6992,36.9572,29.417,75,81,0.79,TZ,1720327378
552,bilmak,47.3624,36.6511,29.767000000000003,46,0,7.7,UA,1720327557
553,trinidad,-14.8333,-64.9,29.282,60,15,1.75,BO,1720327559
554,stupava,48.2747,17.0317,29.470999999999997,70,0,4.12,SK,1720327561
555,viedma,-40.8135,-62.9967,27.625,73,15,2.66,AR,1720327563
556,kikvidze,50.7416,43.0518,29.537,73,4,8.67,RU,1720327564
557,mermoz boabab,14.7065,-17.4758,30.046,89,99,4.41,SN,1720327566
558,kamyzyak,46.11,48.0736,30.613999999999997,33,0,3.0,RU,1720327568
559,ust'-barguzin,53.45,108.9833,29.238999999999997,68,50,2.46,RU,1720327572
560,grantsville,40.5999,-112.4644,29.8,27,16,1.36,US,1720327574
561,bechar,31.6167,-2.2167,30.133,16,0,2.57,DZ,1720327575
562,yanbu,24.0891,38.0637,30.417,79,40,4.12,SA,1720327577
563,primorsk,46.7348,36.3443,29.954,47,0,8.24,UA,1720327578
564,graaff-reinet,-32.2522,24.5308,28.644,26,82,6.39,ZA,1720327580
565,barra de santo antonio,-9.4047,-35.5072,29.575,88,39,4.1,BR,1720327581
566,papao,-17.75,-149.55,29.897000000000002,78,8,9.97,PF,1720327585
567,bosaso,11.2842,49.1816,30.913999999999998,36,0,10.8,SO,1720327587
568,el kala,36.8956,8.4433,29.738,84,87,1.58,DZ,1720327588
569,rampur,28.8167,79.0333,29.743000000000002,97,100,6.31,IN,1720327590
570,uren',57.4552,45.7852,29.323,51,0,3.06,RU,1720327592
571,dzhetygara,52.1908,61.2006,29.586000000000002,65,31,5.91,KZ,1720327594
572,taoudenni,22.6783,-3.9836,30.95,20,32,3.99,ML,1720327595
573,mugia,43.1041,-9.2179,28.310000000000002,76,56,1.44,ES,1720327597
